,feature,fscore
0,L0_S22_F571,0.00156985871272
1,L1_S24_end_date,0.00156985871272
2,L0_S2_end_date_id_diff,0.00156985871272
3,L0_S11_F286,0.00156985871272
4,L0_S0_end_date_id_diff,0.00156985871272
5,L0_S9_D157,0.00156985871272
6,L0_S23_F639,0.00156985871272
7,L3_S29_F3345,0.00156985871272
8,L1_S24_F1565,0.00156985871272
9,L0_S19_start_date_rank,0.00156985871272
10,L3_S32_end_date_id_diff_reverse,0.00156985871272
11,L0_S11_F302,0.00156985871272
12,L3_S34_D3875,0.00156985871272
13,L3_S34_D3877,0.00156985871272
14,L3_S29_F3324,0.00156985871272
15,L3_S32_end_date,0.00156985871272
16,L1_S24_F1518,0.00156985871272
17,L0_S9_end_date_id_diff_reverse,0.00156985871272
18,L2_S27_start_date_id_diff,0.00156985871272
19,L3_S44_start_date_rank,0.00156985871272
20,L3_S34_end_date_id_diff,0.00156985871272
21,L0_S6_start_date_id_diff,0.00156985871272
22,L0_S12_F334,0.00156985871272
23,L3_S29_F3373,0.00156985871272
24,L3_S29_F3370,0.00156985871272
25,L0_S12_F332,0.00156985871272
26,L0_S10_start_date_rank,0.00156985871272
27,L0_S11_F310,0.00156985871272
28,L0_S14_F370,0.00156985871272
29,L3_S29_F3318,0.00156985871272
30,time_per_TS_num,0.00156985871272
31,L3_S37_time_span_rank,0.00156985871272
32,L0_S14_F386,0.00156985871272
33,L3_S29_F3376,0.00156985871272
34,L3_S51_start_date_rank,0.00156985871272
35,L0_S19_D457,0.00156985871272
36,L0_S3_F100,0.00156985871272
37,L3_S34_D3879,0.00156985871272
38,L3_S29_F3404,0.00156985871272
39,L3_S29_D3477,0.00156985871272
40,L0_S13_F356,0.00156985871272
41,L3_S29_F3388,0.00156985871272
42,L3_S29_F3385,0.00156985871272
43,L0_S3_start_date_rank,0.00156985871272
44,L1_S24_start_date,0.00156985871272
45,L0_S4_end_date_rank,0.00156985871272
46,L1_S24_start_date_id_diff,0.00156985871272
47,L3_S34_end_date_id_diff_reverse,0.00156985871272
48,L3_S32_start_date,0.00156985871272
49,time_per_TS_cat,0.00156985871272
50,L3_S30_F3784,0.00156985871272
51,L3_S35_D3891,0.00156985871272
52,L0_S19_start_date_id_diff_reverse,0.00156985871272
53,L3_S33_start_date_id_diff_reverse,0.00156985871272
54,L0_S8_start_date_rank,0.00156985871272
55,L0_S9_start_date_id_diff_reverse,0.00156985871272
56,L0_S20_start_date_id_diff_magic,0.00156985871272
57,L0_S19_D456,0.00156985871272
58,L0_S1_start_date_id_diff_magic,0.00156985871272
59,L3_S33_start_date_rank,0.00156985871272
60,L0_S5_time_span_rank,0.00156985871272
61,L0_S1_start_date_id_diff,0.00156985871272
62,L0_S4_F104,0.00156985871272
63,L3_S29_D3474,0.00156985871272
64,L0_S0_F4,0.00156985871272
65,L3_S36_end_date_id_diff_reverse,0.00156985871272
66,L3_S29_F3424,0.00156985871272
67,L0_S4_end_date_id_diff,0.00156985871272
68,L0_S5_F114,0.00156985871272
69,L3_S35_end_date_rank,0.00156985871272
70,L0_S19_end_date_id_diff,0.00156985871272
71,L3_S34_start_date_rank,0.00156985871272
72,L3_S30_F3569,0.00156985871272
73,start_date,0.00156985871272
74,L3_S33_time_span_rank,0.00156985871272
75,L0_S0_start_date_id_diff_reverse,0.00156985871272
76,L0_S16_end_date_id_diff_reverse,0.00156985871272
77,L3_S42_start_date_rank,0.00156985871272
78,L0_S1_D26,0.00156985871272
79,L0_S3_end_date_rank,0.00156985871272
80,L3_S37_D3943,0.00156985871272
81,L0_S22_end_date_id_diff_reverse,0.00156985871272
82,L1_S24_D1522,0.00156985871272
83,L0_S14_time_span_rank,0.00156985871272
84,L1_S24_end_date_rank,0.00156985871272
85,L3_S35_start_date_id_diff,0.00156985871272
86,L3_S30_F3564,0.00156985871272
87,L3_S30_F3514,0.00156985871272
88,L0_S19_end_date_id_diff_reverse,0.00156985871272
89,L3_S30_F3519,0.00156985871272
90,L0_S0_F22,0.00156985871272
91,L0_S20_start_date_rank,0.00156985871272
92,L3_S32_end_date_id_diff,0.00156985871272
93,cat_null_col_count,0.00156985871272
94,L0_S15_start_date_rank,0.00156985871272
95,L0_S14_start_date_id_diff,0.00156985871272
96,null_col_count,0.00156985871272
