,feature,fscore
0,L3_S38_F3960,0.000965250965251
1,L3_S44_F4121,0.000965250965251
2,L0_S10_F249,0.000965250965251
3,L2_S26_F3106,0.000965250965251
4,L3_S29_F3427,0.000965250965251
5,L0_S9_F175,0.000965250965251
6,L3_S44_F4118,0.000965250965251
7,L0_S18_F439,0.000965250965251
8,L1_S24_F1130,0.000965250965251
9,L1_S24_F1512,0.000965250965251
10,L1_S24_F1514,0.000965250965251
11,L0_S14_F390,0.000965250965251
12,L1_S24_F1180,0.000965250965251
13,L0_S22_F601,0.000965250965251
14,L0_S11_F310,0.000965250965251
15,L0_S10_F264,0.000965250965251
16,L3_S41_F4020,0.000965250965251
17,L1_S25_F1885,0.000965250965251
18,L3_S29_F3395,0.000965250965251
19,L0_S19_F455,0.000965250965251
20,L1_S24_F1599,0.000965250965251
21,L3_S43_F4085,0.000965250965251
22,L0_S14_F362,0.000965250965251
23,L3_S47_F4158,0.000965250965251
24,L0_S12_F348,0.000965250965251
25,L0_S3_F80,0.000965250965251
26,L0_S12_F352,0.000965250965251
27,L3_S30_F3539,0.000965250965251
28,L2_S26_F3121,0.000965250965251
29,L3_S30_F3584,0.000965250965251
30,L3_S29_F3339,0.000965250965251
31,L3_S29_F3455,0.000965250965251
32,L1_S24_F1544,0.000965250965251
33,L0_S0_F0,0.000965250965251
34,L3_S30_F3679,0.000965250965251
35,L0_S0_F8,0.000965250965251
36,L3_S29_F3424,0.000965250965251
37,L1_S24_F1166,0.000965250965251
38,L0_S5_F116,0.000965250965251
39,L1_S24_F1652,0.000965250965251
40,L2_S27_F3206,0.000965250965251
41,L0_S6_F118,0.000965250965251
42,L0_S9_F205,0.000965250965251
43,L1_S24_F1793,0.000965250965251
44,L3_S29_F3442,0.000965250965251
45,L0_S11_F298,0.000965250965251
46,L3_S29_F3433,0.000965250965251
47,L3_S30_F3764,0.000965250965251
48,L0_S0_F14,0.000965250965251
49,L0_S22_F591,0.000965250965251
50,L3_S29_F3407,0.000965250965251
51,L0_S22_F551,0.000965250965251
52,L3_S40_F3982,0.000965250965251
53,L1_S24_F1842,0.000965250965251
54,L0_S23_F643,0.000965250965251
55,L0_S22_F586,0.000965250965251
56,L1_S24_F1498,0.000965250965251
57,L3_S29_F3464,0.000965250965251
58,L2_S26_F3113,0.000965250965251
59,L1_S24_F1575,0.000965250965251
60,L3_S29_F3461,0.000965250965251
61,L0_S10_F259,0.000965250965251
62,L3_S47_F4138,0.000965250965251
63,L0_S2_F36,0.000965250965251
64,L0_S11_F290,0.000965250965251
65,L1_S24_F1516,0.000965250965251
66,L1_S24_F1567,0.0019305019305
67,L1_S24_F1134,0.0019305019305
68,L3_S30_F3634,0.0019305019305
69,L0_S11_F282,0.0019305019305
70,L3_S36_F3922,0.0019305019305
71,L1_S24_F1829,0.0019305019305
72,L3_S29_F3367,0.0019305019305
73,L3_S30_F3499,0.0019305019305
74,L0_S12_F338,0.0019305019305
75,L0_S14_F370,0.0019305019305
76,L3_S29_F3318,0.0019305019305
77,L0_S13_F356,0.0019305019305
78,L0_S22_F556,0.0019305019305
79,L1_S24_F1604,0.0019305019305
80,L0_S3_F92,0.0019305019305
81,L2_S26_F3069,0.0019305019305
82,L0_S3_F96,0.0019305019305
83,L0_S12_F346,0.0019305019305
84,L3_S30_F3774,0.0019305019305
85,L3_S44_F4112,0.0019305019305
86,L3_S33_F3861,0.0019305019305
87,L0_S9_F200,0.0019305019305
88,L2_S26_F3073,0.0019305019305
89,L1_S24_F1798,0.0019305019305
90,L0_S10_F224,0.0019305019305
91,L0_S6_F132,0.0019305019305
92,L1_S24_F1850,0.0019305019305
93,L3_S29_F3436,0.0019305019305
94,L3_S29_F3439,0.0019305019305
95,L3_S30_F3534,0.0019305019305
96,L0_S0_F22,0.0019305019305
97,L3_S29_F3452,0.0019305019305
98,L3_S29_F3458,0.0019305019305
99,L3_S30_F3589,0.0019305019305
100,L0_S4_F109,0.0019305019305
101,L3_S40_F3986,0.0019305019305
102,L3_S40_F3984,0.0019305019305
103,L0_S9_F195,0.0019305019305
104,L0_S2_F60,0.0019305019305
105,L0_S0_F16,0.0019305019305
106,L0_S11_F326,0.0019305019305
107,L1_S24_F1573,0.0019305019305
108,L0_S9_F180,0.0019305019305
109,L1_S24_F1838,0.0019305019305
110,L3_S30_F3639,0.00289575289575
111,L3_S29_F3342,0.00289575289575
112,L3_S30_F3494,0.00289575289575
113,L0_S9_F190,0.00289575289575
114,L3_S29_F3473,0.00289575289575
115,L2_S27_F3133,0.00289575289575
116,L0_S3_F100,0.00289575289575
117,L3_S30_F3549,0.00289575289575
118,L0_S2_F44,0.00289575289575
119,L0_S12_F330,0.00289575289575
120,L3_S29_F3388,0.00289575289575
121,L3_S30_F3709,0.00289575289575
122,L1_S24_F1783,0.00289575289575
123,L0_S0_F2,0.00289575289575
124,L1_S24_F1632,0.00289575289575
125,L3_S30_F3569,0.00289575289575
126,L3_S30_F3604,0.00289575289575
127,L3_S29_F3430,0.00289575289575
128,L3_S30_F3514,0.00289575289575
129,L3_S30_F3769,0.00289575289575
130,L0_S4_F104,0.00289575289575
131,L3_S29_F3336,0.003861003861
132,L3_S30_F3524,0.003861003861
133,L3_S36_F3924,0.003861003861
134,L1_S24_F1518,0.003861003861
135,L3_S29_F3327,0.003861003861
136,L3_S48_F4196,0.003861003861
137,L0_S12_F336,0.003861003861
138,L3_S29_F3476,0.003861003861
139,L0_S7_F138,0.003861003861
140,L3_S29_F3385,0.003861003861
141,L2_S26_F3062,0.003861003861
142,L3_S30_F3564,0.003861003861
143,L3_S49_F4211,0.003861003861
144,L0_S10_F229,0.003861003861
145,L1_S24_F1844,0.003861003861
146,L3_S30_F3504,0.003861003861
147,L0_S1_F24,0.003861003861
148,L0_S3_F72,0.003861003861
149,L0_S9_F165,0.00482625482625
150,L3_S35_F3896,0.00482625482625
151,L0_S11_F286,0.00482625482625
152,L3_S29_F3354,0.00482625482625
153,L3_S36_F3918,0.00482625482625
154,L3_S29_F3315,0.00482625482625
155,L0_S11_F318,0.00482625482625
156,L3_S29_F3382,0.00482625482625
157,L3_S30_F3784,0.00482625482625
158,L0_S0_F6,0.00482625482625
159,L3_S36_F3920,0.00482625482625
160,L3_S30_F3629,0.00482625482625
161,L3_S29_F3321,0.00482625482625
162,L3_S29_F3351,0.00482625482625
163,L3_S30_F3624,0.00482625482625
164,L3_S33_F3855,0.00482625482625
165,L3_S29_F3330,0.00579150579151
166,L3_S30_F3674,0.00579150579151
167,L0_S6_F122,0.00579150579151
168,L0_S0_F20,0.00579150579151
169,L3_S30_F3754,0.00579150579151
170,L0_S7_F142,0.00579150579151
171,L0_S17_F431,0.00579150579151
172,L0_S1_F28,0.00579150579151
173,L3_S29_F3379,0.00675675675676
174,L0_S14_F386,0.00675675675676
175,L3_S29_F3401,0.00675675675676
176,L3_S30_F3544,0.00675675675676
177,L3_S41_F4014,0.00675675675676
178,L0_S0_F12,0.00675675675676
179,L0_S0_F18,0.00675675675676
180,L3_S29_F3324,0.00675675675676
181,L0_S9_F160,0.00772200772201
182,L2_S26_F3036,0.00772200772201
183,L3_S30_F3669,0.00772200772201
184,L3_S45_F4124,0.00772200772201
185,L3_S30_F3609,0.00772200772201
186,L0_S3_F68,0.00772200772201
187,L2_S26_F3051,0.00772200772201
188,L3_S30_F3809,0.00868725868726
189,L0_S11_F306,0.00868725868726
190,L3_S30_F3819,0.00868725868726
191,L3_S29_F3373,0.00868725868726
192,L0_S3_F84,0.00868725868726
193,L0_S5_F114,0.00868725868726
194,L3_S30_F3744,0.00868725868726
195,L3_S29_F3348,0.00965250965251
196,L3_S29_F3333,0.00965250965251
197,L0_S0_F4,0.00965250965251
198,L2_S26_F3047,0.00965250965251
199,L3_S30_F3509,0.00965250965251
200,L3_S35_F3889,0.0106177606178
201,L3_S30_F3689,0.0106177606178
202,L3_S38_F3956,0.0106177606178
203,L0_S10_F219,0.011583011583
204,L3_S33_F3859,0.011583011583
205,L3_S30_F3759,0.0125482625483
206,L3_S29_F3479,0.0135135135135
207,L1_S24_F1667,0.0144787644788
208,L2_S26_F3117,0.0144787644788
209,L3_S30_F3574,0.0144787644788
210,L3_S30_F3749,0.0144787644788
211,Id,0.0144787644788
212,L3_S30_F3664,0.015444015444
213,L3_S30_F3829,0.015444015444
214,L3_S30_F3704,0.0164092664093
215,L3_S30_F3579,0.0183397683398
216,L3_S30_F3804,0.0202702702703
217,L3_S29_F3345,0.0202702702703
218,L3_S30_F3799,0.0202702702703
219,L3_S29_F3376,0.0212355212355
220,L3_S33_F3857,0.0241312741313
221,L3_S33_F3865,0.0250965250965
222,L3_S30_F3794,0.0299227799228
